"id","name","screen_name","statuses_count","followers_count","friends_count","favourites_count","listed_count","url","lang","time_zone","location","default_profile","default_profile_image","geo_enabled","profile_image_url","profile_banner_url","profile_use_background_image","profile_background_image_url_https","profile_text_color","profile_image_url_https","profile_sidebar_border_color","profile_background_tile","profile_sidebar_fill_color","profile_background_image_url","profile_background_color","profile_link_color","utc_offset","is_translator","follow_request_sent","protected","verified","notifications","description","contributors_enabled","following","created_at","timestamp","crawled_at","updated"
"962735887","ferdinand oghenerie","ferdinandoghene","13","26","13","0","1","http://t.co/Ne483m5Gmw","en",,"Nigeria","1",,"1","http://pbs.twimg.com/profile_images/493471475211329536/uMP0H4dk_normal.png","https://pbs.twimg.com/profile_banners/962735887/1406487741","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/493471475211329536/uMP0H4dk_normal.png","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"helping to make fortunes",,,"Wed Nov 21 16:57:30 +0000 2012","2012-11-21 17:57:30","2016-03-15 11:39:07","2016-03-15 11:39:07"
"449565496","Fissa Fissa","FissaFissa6062","290","1","0","0","1",,"en",,,"1","1",,"http://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png",NULL,"1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"Thu Dec 29 07:35:03 +0000 2011","2011-12-29 08:35:03","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3078705434","Lucky Lotto","FunPrize20890","7","0","0","0","0","http://t.co/8MkDqHcizc","en","International Date Line West",,"1",,,"http://pbs.twimg.com/profile_images/582303705678110721/aAJtlIcz_normal.jpg","https://pbs.twimg.com/profile_banners/3078705434/1427667001","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/582303705678110721/aAJtlIcz_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","-39600",,,,,,,,,"Sat Mar 14 00:34:13 +0000 2015","2015-03-14 01:34:13","2016-03-15 11:39:07","2016-03-15 11:39:07"
"253826054","Gennie Rossi","GennieRossi5062","300","1","0","0","1",,"en",,,"1","1",,"http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png",NULL,"1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"Fri Feb 18 01:38:16 +0000 2011","2011-02-18 02:38:16","2016-03-15 11:39:07","2016-03-15 11:39:07"
"22256645","Great Minds Quotes","GreatestQuotes","28897","2991573","211890","10","24348","http://t.co/ERD6WQBHBz","en","Dublin","Ireland",,,"1","http://pbs.twimg.com/profile_images/378800000520968918/d38fd96468e9ba14c1f9f022eb0c4e61_normal.png","https://pbs.twimg.com/profile_banners/22256645/1376911806",,"https://pbs.twimg.com/profile_background_images/378800000068151526/e7cb947400c80c779719a5c15807f645.png","333333","https://pbs.twimg.com/profile_images/378800000520968918/d38fd96468e9ba14c1f9f022eb0c4e61_normal.png","FFFFFF",,"D2F0FE","http://pbs.twimg.com/profile_background_images/378800000068151526/e7cb947400c80c779719a5c15807f645.png","CEE1F0","CC023E","0",,,,,,"A collection of quotes that will challenge, motivate and inspire you. Compiled by Sinead Duffy, Hypnotherapist, Psychotherapist & Life Coach",,,"Sat Feb 28 13:54:43 +0000 2009","2009-02-28 14:54:43","2016-03-15 11:39:07","2016-03-15 11:39:07"
"156922624","Albert","ipassby","2767","308","517","0","11","http://t.co/xahJCs7njy","en",,,,,,"http://pbs.twimg.com/profile_images/1001313186/Vikas_Thakur_normal_normal.gif",NULL,"1","https://abs.twimg.com/images/themes/theme10/bg.gif","3D1957","https://pbs.twimg.com/profile_images/1001313186/Vikas_Thakur_normal_normal.gif","65B0DA","1","7AC3EE","http://abs.twimg.com/images/themes/theme10/bg.gif","642D8B","FF0000",,,,,,,"i like talking with my twitter friends, tweet me when u r not busy! haha!plz add my fb, toooo",,,"Fri Jun 18 09:12:08 +0000 2010","2010-06-18 11:12:08","2016-03-15 11:39:07","2016-03-15 11:39:07"
"113824520","Boyce Redmond","lagwagob","281","0","2","0","1",,"en",,,,,,"http://pbs.twimg.com/profile_images/692717334/996_normal.gif",NULL,"1","https://abs.twimg.com/images/themes/theme3/bg.gif","634047","https://pbs.twimg.com/profile_images/692717334/996_normal.gif","D3D2CF",,"E3E2DE","http://abs.twimg.com/images/themes/theme3/bg.gif","EDECE9","088253",,,,,,,,,,"Sat Feb 13 04:58:25 +0000 2010","2010-02-13 05:58:25","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3071340081","Lucky Lottery","LocoPrize29141","716","4","0","0","0","http://t.co/D3AbVnH0jH","en","International Date Line West",,"1",,,"http://pbs.twimg.com/profile_images/582336658080579584/Ubk2L8cq_normal.jpg","https://pbs.twimg.com/profile_banners/3071340081/1427674856","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/582336658080579584/Ubk2L8cq_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","-39600",,,,,,"Got a unique password? Click the bitly link below:",,,"Thu Mar 05 01:57:01 +0000 2015","2015-03-05 02:57:01","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3229520827","Tweet Lotto","LocoPrize85412","46","0","3","0","0","http://t.co/A4FfLmFRUV","en",,,"1",,,"http://pbs.twimg.com/profile_images/607416535796187136/KNahzd5Y_normal.jpg","https://pbs.twimg.com/profile_banners/3229520827/1433654366","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607416535796187136/KNahzd5Y_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Received a unique password? Click the link below:",,,"Fri May 29 06:22:24 +0000 2015","2015-05-29 08:22:24","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3302530024","Prize Boat","LottoTweet98867","44","1","0","0","0","http://t.co/0cQ19HPClB","en",,,"1",,,"http://pbs.twimg.com/profile_images/607416604901539841/0lsRCvg8_normal.jpg","https://pbs.twimg.com/profile_banners/3302530024/1433654382","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607416604901539841/0lsRCvg8_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Have an exclusive password? Click the bitly link below:",,,"Fri May 29 06:28:54 +0000 2015","2015-05-29 08:28:54","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3303491711","Prize Sweepstakes","LuckyDraw19529","48","1","7","0","0","http://t.co/D0L48uUVTv","en",,,"1",,,"http://pbs.twimg.com/profile_images/607417606073516032/CHJxUxCd_normal.jpg","https://pbs.twimg.com/profile_banners/3303491711/1433654621","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607417606073516032/CHJxUxCd_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Have a unique password? Click the shortlink below:",,,"Sat May 30 07:12:37 +0000 2015","2015-05-30 09:12:37","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3229437498","Prize Lottery","LuckyDraw63804","31","0","4","0","0","http://t.co/LWbB1TyDnG","en",,,"1",,,"http://pbs.twimg.com/profile_images/607416977699643392/96EgsSIJ_normal.jpg","https://pbs.twimg.com/profile_banners/3229437498/1433654475","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607416977699643392/96EgsSIJ_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Have an invite password? Click the linky below:",,,"Fri May 29 06:29:55 +0000 2015","2015-05-29 08:29:55","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3307816547","Super Prizes","LuckyPick38538","46","0","8","0","0","http://t.co/aK9C45gern","en",,,"1",,,"http://pbs.twimg.com/profile_images/607418369004806146/S0WgDqwT_normal.jpg","https://pbs.twimg.com/profile_banners/3307816547/1433654802","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607418369004806146/S0WgDqwT_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Got an access password? Click the linky below:",,,"Thu Jun 04 04:55:45 +0000 2015","2015-06-04 06:55:45","2016-03-15 11:39:07","2016-03-15 11:39:07"
"15488734","mjrmjr","mjrmjr","14","0","0","0","1",,"en","Quito",,"1","1",,"http://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png",NULL,"1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","-18000",,,,,,,,,"Sat Jul 19 01:28:48 +0000 2008","2008-07-19 03:28:48","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3231291522","Prize Boat","MyPrize38001","39","1","3","0","0","http://t.co/w2PdGRW0Wd","en",,,"1",,,"http://pbs.twimg.com/profile_images/607417839717380097/6nxKEKXI_normal.jpg","https://pbs.twimg.com/profile_banners/3231291522/1433654677","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607417839717380097/6nxKEKXI_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Received a special pass? Click the shortlink below:",,,"Sun May 31 05:30:35 +0000 2015","2015-05-31 07:30:35","2016-03-15 11:39:07","2016-03-15 11:39:07"
"15006539","Codeh","OfficialCodeh","9298","396","133","49","9","https://t.co/a0ysF3726G","en","Central Time (US & Canada)",,,,,"http://pbs.twimg.com/profile_images/704762311760875520/vcFRdJoB_normal.jpg","https://pbs.twimg.com/profile_banners/15006539/1456863479","1","https://pbs.twimg.com/profile_background_images/221414073/mytvnetwork-channel_background_image-63454de2f4e79432.png","666666","https://pbs.twimg.com/profile_images/704762311760875520/vcFRdJoB_normal.jpg","181A1E","1","252429","http://pbs.twimg.com/profile_background_images/221414073/mytvnetwork-channel_background_image-63454de2f4e79432.png","1A1B1F","DD2E44","-18000",,,,,,"24 | JTV Vet Broadcaster | HGS Team Member",,,"Wed Jun 04 15:59:55 +0000 2008","2008-06-04 17:59:55","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3229551091","Tweet Prizes","PrizeBoat03219","31","0","4","0","0","http://t.co/cetEzTEBaG","en",,,"1",,,"http://pbs.twimg.com/profile_images/607417025145663488/Kvd7Dq28_normal.jpg","https://pbs.twimg.com/profile_banners/3229551091/1433654482","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607417025145663488/Kvd7Dq28_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Received an access pass? Click the shortlink below:",,,"Fri May 29 07:07:32 +0000 2015","2015-05-29 09:07:32","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3234328321","Tweet Rewards","PrizeBoat66676","38","0","3","0","0","http://t.co/BuCXCynAGx","en",,,"1",,,"http://pbs.twimg.com/profile_images/607418272598781952/TOqUSmjG_normal.jpg","https://pbs.twimg.com/profile_banners/3234328321/1433654779","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607418272598781952/TOqUSmjG_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Received a unique pass? Click the shortlink below:",,,"Tue Jun 02 22:33:04 +0000 2015","2015-06-03 00:33:04","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3230450912","Tweet Rewards","PrizeBoat77664","41","0","7","0","0","http://t.co/lNhZ5E7nIz","en",,,"1",,,"http://pbs.twimg.com/profile_images/607417366499237888/csjj5T4o_normal.jpg","https://pbs.twimg.com/profile_banners/3230450912/1433654564","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607417366499237888/csjj5T4o_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Have an invite key? Click the link below:",,,"Sat May 30 06:51:30 +0000 2015","2015-05-30 08:51:30","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3227913542","Super Rewards","PrizeCrazy00886","30","1","8","0","0","http://t.co/Ms3pOLzm4j","en",,,"1",,,"http://pbs.twimg.com/profile_images/607415839344594944/HpMiv64Q_normal.jpg","https://pbs.twimg.com/profile_banners/3227913542/1433654200","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607415839344594944/HpMiv64Q_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Received an invitation code? Click the linky below:",,,"Wed May 27 05:48:36 +0000 2015","2015-05-27 07:48:36","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3229449756","Prize Spectacular","PrizeCrazy14130","17","0","6","0","0","http://t.co/ATyzFiw4aa","en",,,"1",,,"http://pbs.twimg.com/profile_images/607416856819793920/-5hCibSC_normal.jpg","https://pbs.twimg.com/profile_banners/3229449756/1433654442","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607416856819793920/-5hCibSC_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Have a unique pass? Click the bitly link below:",,,"Fri May 29 06:50:00 +0000 2015","2015-05-29 08:50:00","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3302446791","Super Sweeps","PrizeCrazy40448","53","0","5","0","0","http://t.co/yYAA6d0t6F","en",,,"1",,,"http://pbs.twimg.com/profile_images/607416978849079296/4ZHqVucE_normal.jpg","https://pbs.twimg.com/profile_banners/3302446791/1433654471","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607416978849079296/4ZHqVucE_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Got a special code? Click the shortlink below:",,,"Fri May 29 06:58:00 +0000 2015","2015-05-29 08:58:00","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3303438987","Reward Tweets","PrizeCrazy94868","37","0","9","0","0","http://t.co/oeV3DO6t8c","en",,,"1",,,"http://pbs.twimg.com/profile_images/607417273918177282/CAnAme11_normal.jpg","https://pbs.twimg.com/profile_banners/3303438987/1433654542","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607417273918177282/CAnAme11_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Have an invitation code? Click the shortlink below:",,,"Sat May 30 06:45:07 +0000 2015","2015-05-30 08:45:07","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3055225969","Reward Train","PrizeLotto47934","772","4","0","0","0","http://t.co/k6v1EYZxxq","en","International Date Line West",,"1",,,"http://pbs.twimg.com/profile_images/584598328282710016/yU5h2B2f_normal.jpg","https://pbs.twimg.com/profile_banners/3055225969/1428214137","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/584598328282710016/yU5h2B2f_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","-39600",,,,,,"Got a special password? Click the shortlink below:",,,"Mon Mar 02 07:14:43 +0000 2015","2015-03-02 08:14:43","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3308945967","Reward Central","PrizeLotto52491","34","0","10","0","0","http://t.co/zIN3WxFtm0","en",,,"1",,,"http://pbs.twimg.com/profile_images/607418617873887233/wjqsCeRP_normal.jpg","https://pbs.twimg.com/profile_banners/3308945967/1433654864","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607418617873887233/wjqsCeRP_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Got an invite key? Click the bitly link below:",,,"Fri Jun 05 06:11:06 +0000 2015","2015-06-05 08:11:06","2016-03-15 11:39:07","2016-03-15 11:39:07"
"3305488912","Lucky Lotto","PrizeTrain55275","32","1","9","0","0","http://t.co/pfvn8HSSzP","en",,,"1",,,"http://pbs.twimg.com/profile_images/607417921707507712/g6FLxSXL_normal.jpg","https://pbs.twimg.com/profile_banners/3305488912/1433654695","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/607417921707507712/g6FLxSXL_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Have a special code? Click the link below:",,,"Mon Jun 01 09:10:46 +0000 2015","2015-06-01 11:10:46","2016-03-15 11:39:07","2016-03-15 11:39:07"
"60649090","Tweet-rewards","reward9281","0","30","184","0","0","http://t.co/Y9bjFiEdAW","en",,"tweetville","1",,,"http://pbs.twimg.com/profile_images/334622503/tweetr33_bigger_normal.jpg",NULL,"1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/334622503/tweetr33_bigger_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Claim your free reward for tweeting today!",,,"Mon Jul 27 17:03:19 +0000 2009","2009-07-27 19:03:19","2016-03-15 11:39:07","2016-03-15 11:39:07"
"56614489","Tweet-Rewards","Rewards0127","1","62","421","0","0","http://t.co/kR8B5f1WCM","en",,"Twitter",,,,"http://pbs.twimg.com/profile_images/312696326/tweetr33_normal.jpg",NULL,"1","https://pbs.twimg.com/profile_background_images/23159169/twr44.jpg","000000","https://pbs.twimg.com/profile_images/312696326/tweetr33_normal.jpg","87BC44",,"E0FF92","http://pbs.twimg.com/profile_background_images/23159169/twr44.jpg","9AE4E8","0000FF",,,,,,,"Thanks for being a member of Twitter. Claim your prize.",,,"Tue Jul 14 05:14:23 +0000 2009","2009-07-14 07:14:23","2016-03-15 11:39:07","2016-03-15 11:39:07"
"56614263","Tweet-Rewards","Rewards0144","1","42","407","0","0","http://t.co/Cq8gmEfV3j","en",,"Twitter",,,,"http://pbs.twimg.com/profile_images/312696223/gherter_normal.jpg",NULL,"1","https://pbs.twimg.com/profile_background_images/23159155/gherter.jpg","000000","https://pbs.twimg.com/profile_images/312696223/gherter_normal.jpg","87BC44",,"E0FF92","http://pbs.twimg.com/profile_background_images/23159155/gherter.jpg","9AE4E8","0000FF",,,,,,,"Thanks for being a member of Twitter. Claim your prize.",,,"Tue Jul 14 05:13:14 +0000 2009","2009-07-14 07:13:14","2016-03-15 11:39:07","2016-03-15 11:39:07"
"56614389","Tweet-Rewards","Rewards0483","1","56","409","0","0","http://t.co/w2aqzKavYg","en",,"Twitter",,,,"http://pbs.twimg.com/profile_images/312696286/tweetr33_normal.jpg",NULL,"1","https://pbs.twimg.com/profile_background_images/23159162/eew.jpg","000000","https://pbs.twimg.com/profile_images/312696286/tweetr33_normal.jpg","87BC44",,"E0FF92","http://pbs.twimg.com/profile_background_images/23159162/eew.jpg","9AE4E8","0000FF",,,,,,,"Thanks for being a member of Twitter. Claim your prize.",,,"Tue Jul 14 05:13:52 +0000 2009","2009-07-14 07:13:52","2016-03-15 11:39:07","2016-03-15 11:39:07"
"56613469","Tweet-Rewards","Rewards0516","1","55","386","0","0","http://t.co/wOOkd2dHsK","en",,"Twitter",,,,"http://pbs.twimg.com/profile_images/312695704/tewtygv_normal.jpg",NULL,"1","https://pbs.twimg.com/profile_background_images/23159095/gherter.jpg","000000","https://pbs.twimg.com/profile_images/312695704/tewtygv_normal.jpg","87BC44",,"E0FF92","http://pbs.twimg.com/profile_background_images/23159095/gherter.jpg","9AE4E8","0000FF",,,,,,,"Thanks for being a member of Twitter. Claim your prize.",,,"Tue Jul 14 05:09:05 +0000 2009","2009-07-14 07:09:05","2016-03-15 11:39:07","2016-03-15 11:39:07"
